,idx1,score1,idx2,score2,idx3,score3,label_list,professionals_id
151,73.0,2.751215959,65.0,1.98393472,11.0,1.912834775,"[73.0, 2.751215959, 65.0, 1.98393472, 11.0, 1.9128347749999999]",c1bda2764ee642b3859b1ca6839fa16c
152,29.0,0.99283556,97.0,0.38319182,64.0,0.12911278,"[29.0, 0.9928355600000001, 97.0, 0.38319182, 64.0, 0.12911278]",982e9059c62645e09154b10a28a7ab7b
153,73.0,0.26901194,33.0,0.23271658,8.0,0.1504136,"[73.0, 0.26901194, 33.0, 0.23271658, 8.0, 0.1504136]",736f5568ea5b43f59076dd81455141bc
154,94.0,0.28680456,97.0,0.21723193,29.0,0.20281276,"[94.0, 0.28680456, 97.0, 0.21723193, 29.0, 0.20281276]",e3e38e1f287d4d2abfa49f5699b5de31
155,33.0,0.37946185,88.0,0.31004769,82.0,0.16123304,"[33.0, 0.37946185, 88.0, 0.31004769, 82.0, 0.16123304]",94ba583b81ed4e98acd15f291172bf8b
156,29.0,0.83917726,43.0,0.690326186,4.0,0.435922049,"[29.0, 0.83917726, 43.0, 0.690326186, 4.0, 0.43592204900000003]",4a8013c3a0364793b99b0b94f0afff01
157,29.0,1.09008008,11.0,0.96393024,25.0,0.308721858,"[29.0, 1.09008008, 11.0, 0.9639302399999999, 25.0, 0.30872185799999996]",ea2d696eb4374341a22145ca07fcd3ff
158,88.0,0.74818129,0.0,0.37684623,94.0,0.19702955,"[88.0, 0.74818129, 0.0, 0.37684622999999995, 94.0, 0.19702955]",db2b89ef7f7f48ceabdb8855ae81e0ab
159,21.0,0.805807056,29.0,0.50200462,54.0,0.29872274,"[21.0, 0.8058070559999999, 29.0, 0.50200462, 54.0, 0.29872274]",a41c27fe9c844d0e8e9c05990c992a97
160,74.0,0.52102906,88.0,0.21102367,4.0,0.12076195,"[74.0, 0.52102906, 88.0, 0.21102367, 4.0, 0.12076195]",22d5cad78e374b48a639b75531b40584
161,74.0,0.33827424,79.0,0.18392232,90.0,0.10398747,"[74.0, 0.33827424, 79.0, 0.18392232, 90.0, 0.10398747]",f23f7bb34a3848679a3400937b2db5fe
162,67.0,0.22561561,58.0,0.21111985,49.0,0.15002374,"[67.0, 0.22561561, 58.0, 0.21111985, 49.0, 0.15002374]",3b1de78519bc4fee98bb939976cde52e
163,6.0,0.64739799,31.0,0.11612149,56.0,0.086266302,"[6.0, 0.64739799, 31.0, 0.11612149, 56.0, 0.086266302]",065db82fa6644f71a36b611d4192ea0c
164,88.0,0.46499799,15.0,0.35230425,33.0,0.253805053,"[88.0, 0.46499798999999997, 15.0, 0.35230425, 33.0, 0.253805053]",dece48aff8e84131921b63ebbae64de7
165,54.0,3.12246796,19.0,1.576941838,88.0,0.854006383,"[54.0, 3.12246796, 19.0, 1.576941838, 88.0, 0.854006383]",50f4b7e7ee2140fcb66a70e575984328
166,83.0,0.42518771,25.0,0.31119993,17.0,0.19722939,"[83.0, 0.42518771, 25.0, 0.31119993, 17.0, 0.19722939]",7d2c59f6f589453bab42409e4f9cb6bf
167,33.0,0.25270525,88.0,0.20294034,11.0,0.1381799,"[33.0, 0.25270525, 88.0, 0.20294034, 11.0, 0.1381799]",35a781fdc519491588091cb5862af08d
168,0.0,0.33603799,42.0,0.18558332,54.0,0.16996576,"[0.0, 0.33603799, 42.0, 0.18558332, 54.0, 0.16996576]",10320a72896c4161a06a88e82b55ed3a
169,88.0,0.7247386,74.0,0.41215906,54.0,0.286091716,"[88.0, 0.7247386, 74.0, 0.41215906, 54.0, 0.286091716]",46ade70c6ac44b298eb2d93bd6e151c9
170,74.0,0.34262171,91.0,0.18726401,25.0,0.11299641,"[74.0, 0.34262171, 91.0, 0.18726401, 25.0, 0.11299641]",87fa77e7022e48b6be646873feed78e8
171,18.0,0.30880037,87.0,0.22966507,72.0,0.10186356,"[18.0, 0.30880037, 87.0, 0.22966507, 72.0, 0.10186356]",889d3b11eac84609a578991f88568d8a
172,88.0,0.29678667,11.0,0.28822646,0.0,0.215098364,"[88.0, 0.29678667, 11.0, 0.28822646, 0.0, 0.215098364]",19b824743da84c8cb65e812c70ebe2a1
173,67.0,1.11327679,91.0,0.67959574,35.0,0.54728882,"[67.0, 1.11327679, 91.0, 0.67959574, 35.0, 0.54728882]",dc5f831501f546f5b758b477e5893f85
174,74.0,1.33358885,54.0,0.86984911,95.0,0.86923393,"[74.0, 1.33358885, 54.0, 0.8698491100000001, 95.0, 0.8692339299999999]",8ebb786d56fb4fb18888beb445bab5e1
175,67.0,0.56344973,44.0,0.30297908,65.0,0.21032166,"[67.0, 0.56344973, 44.0, 0.30297908, 65.0, 0.21032166]",35450f45d2a14a81b375183f581ae3f7
176,67.0,6.387846353,35.0,1.331184219,65.0,0.71509949,"[67.0, 6.387846353, 35.0, 1.331184219, 65.0, 0.71509949]",ff9b24dcebc744bebc50f2472502efb9
177,79.0,0.59014678,84.0,0.39827064,67.0,0.34229901,"[79.0, 0.59014678, 84.0, 0.39827064, 67.0, 0.34229901]",2f9755def83343328ece3d58d552ee01
178,94.0,0.83419365,88.0,0.73414105,80.0,0.13313974,"[94.0, 0.83419365, 88.0, 0.73414105, 80.0, 0.13313974]",45034078b8884a6f94a2e798826fcce8
179,88.0,0.74075985,87.0,0.40159481,25.0,0.13776177,"[88.0, 0.74075985, 87.0, 0.40159481, 25.0, 0.13776177]",74f139c99e0e43048e78e923e673d877
180,88.0,0.60367799,46.0,0.26160237,90.0,0.084954783,"[88.0, 0.60367799, 46.0, 0.26160237, 90.0, 0.084954783]",2da40550d8214b3daa7c2de54b800b3d
181,25.0,0.52168053,40.0,0.39665282,-1.0,-1.0,"[25.0, 0.52168053, 40.0, 0.39665282, -1, -1]",b71b73065d3e4083b8977cfee8f0e32d
182,88.0,0.53119725,57.0,0.13163745,45.0,0.12880167,"[88.0, 0.53119725, 57.0, 0.13163745, 45.0, 0.12880167]",84c534830294499c98175c2a31bfb31f
183,79.0,0.35509482,73.0,0.22058746,25.0,0.087968856,"[79.0, 0.35509482, 73.0, 0.22058746, 25.0, 0.087968856]",86ae7fc6ed8e4da89fbb1525792fbe62
184,35.0,0.60533446,68.0,0.1881403,19.0,0.073062211,"[35.0, 0.60533446, 68.0, 0.1881403, 19.0, 0.073062211]",db98d8d59bcb49c591ea99d0c8279f9e
185,88.0,0.51402909,54.0,0.44967461,-1.0,-1.0,"[88.0, 0.51402909, 54.0, 0.44967461, -1, -1]",9825b867d3a3404085cd737b6bab37cb
186,6.0,0.89000005,-1.0,-1.0,-1.0,-1.0,"[6.0, 0.89000005, -1, -1, -1, -1]",1a50d924b1a7434b906966107c154596
187,79.0,0.48810875,93.0,0.22490866,18.0,0.14146362,"[79.0, 0.48810875, 93.0, 0.22490866, 18.0, 0.14146362]",d9ecb3927e1b4365a30a76931550c4cb
188,35.0,0.47006607,25.0,0.42104504,-1.0,-1.0,"[35.0, 0.47006607, 25.0, 0.42104504, -1, -1]",4fe0b634543d41abb8862a2675b95dfd
189,94.0,0.40186682,47.0,0.28226814,55.0,0.21886502,"[94.0, 0.40186682, 47.0, 0.28226814, 55.0, 0.21886502]",3b36e9551869457e80bce144cda7c7a7
190,87.0,1.03077614,88.0,0.63849822,43.0,0.141753628,"[87.0, 1.03077614, 88.0, 0.63849822, 43.0, 0.141753628]",72dde48dd0694bfabc5a85b22a518202
191,74.0,1.57877584,77.0,0.45039346,6.0,0.43934268,"[74.0, 1.57877584, 77.0, 0.45039346, 6.0, 0.43934268]",2de6424897f6469b8a5598bf18124fb2
192,93.0,0.89000005,25.0,0.38670599,90.0,0.25489756,"[93.0, 0.89000005, 25.0, 0.38670599, 90.0, 0.25489756]",bc7501d85c4c473a925c54864b459d44
193,26.0,0.62322181,80.0,0.38648808,56.0,0.21211788,"[26.0, 0.62322181, 80.0, 0.38648808, 56.0, 0.21211788]",c110bcc5c69b4fd9b755059bf6b9c15c
194,87.0,0.29161403,81.0,0.1570842,89.0,0.092964306,"[87.0, 0.29161403, 81.0, 0.1570842, 89.0, 0.092964306]",37e00baf442a4f78acc947345f4cecce
195,58.0,0.3426888,38.0,0.33064452,-1.0,-1.0,"[58.0, 0.3426888, 38.0, 0.33064452, -1, -1]",604015a791194b2ba877b76e081a9e15
196,67.0,1.1692819,65.0,0.90100002,93.0,0.54387546,"[67.0, 1.1692819, 65.0, 0.90100002, 93.0, 0.54387546]",01d3de8d5d6641ebb49b29153a6b795c
197,67.0,0.28054279,55.0,0.10472126,35.0,0.10470899,"[67.0, 0.28054279, 55.0, 0.10472126, 35.0, 0.10470899]",577476bad15d4e3885f71451fb9150c9
198,35.0,1.12329146,10.0,0.61925429,95.0,0.30173469,"[35.0, 1.12329146, 10.0, 0.61925429, 95.0, 0.30173469]",8fbf00c7f4f9487da45edfe7eea92591
199,21.0,0.48802119,32.0,0.3534081,15.0,0.060854733,"[21.0, 0.48802119, 32.0, 0.3534081, 15.0, 0.060854733]",1236a79a577b47aa9d122ded2a44cc0b
200,80.0,0.46999536,34.0,0.29379988,38.0,0.27341279,"[80.0, 0.46999536000000003, 34.0, 0.29379988, 38.0, 0.27341279]",c1014a1846bd46e0ac35716dc20c58f2
201,6.0,4.224566328,67.0,4.103678969,15.0,2.906521527,"[6.0, 4.224566328, 67.0, 4.103678969, 15.0, 2.906521527]",2adab7916b3747af85b2d82e188c1dc3
202,50.0,0.85923761,54.0,0.75161219,19.0,0.51194263,"[50.0, 0.85923761, 54.0, 0.75161219, 19.0, 0.51194263]",e327399c48584fcf81e433828a6d8715
203,93.0,0.5004214,74.0,0.43832862,-1.0,-1.0,"[93.0, 0.5004214, 74.0, 0.43832862, -1, -1]",042d2184ee3e4e548fc3589baaa69caf
204,33.0,1.74553153,0.0,0.47713346,58.0,0.38390905,"[33.0, 1.74553153, 0.0, 0.47713346, 58.0, 0.38390905]",b45e7851aded479a92282ea3c66300ab
205,74.0,0.2823365,64.0,0.20093703,6.0,0.14082168,"[74.0, 0.2823365, 64.0, 0.20093703, 6.0, 0.14082168]",16ab1a87349a47ceabf559df71f4cf4d
206,33.0,0.51168883,54.0,0.49399975,73.0,0.43414995,"[33.0, 0.51168883, 54.0, 0.49399975, 73.0, 0.43414995]",ce690b8282214dff94dc683a9d94f914
207,10.0,0.79462773,73.0,0.48103055,45.0,0.42413262,"[10.0, 0.79462773, 73.0, 0.48103055, 45.0, 0.42413262]",124c57a14fc7408bbd7c2c79fd574c83
208,35.0,0.95050001,85.0,0.24231026,24.0,0.15325205,"[35.0, 0.95050001, 85.0, 0.24231026, 24.0, 0.15325205]",b341636a39204cb5869279b69b2641ca
209,51.0,0.26358095,33.0,0.2508404,38.0,0.23252259,"[51.0, 0.26358095, 33.0, 0.2508404, 38.0, 0.23252259]",a28595f674b94c469440a044789bc4e7
210,29.0,0.84694061,78.0,0.41060793,28.0,0.31641576,"[29.0, 0.8469406100000001, 78.0, 0.41060793, 28.0, 0.31641576]",37b504f5e71e46c6a7b793b13dedf5ec
211,32.0,0.96464288,-1.0,-1.0,-1.0,-1.0,"[32.0, 0.96464288, -1, -1, -1, -1]",67832cd603d14d0c9c98a4b0e9ed0d4f
212,35.0,0.49640191,67.0,0.46439812,3.0,0.36888731,"[35.0, 0.49640191, 67.0, 0.46439812, 3.0, 0.36888731]",e784bbc3890c4cb1940fac97d6c9f666
213,54.0,0.65101302,20.0,0.41427603,67.0,0.23850529,"[54.0, 0.65101302, 20.0, 0.41427603, 67.0, 0.23850529]",34f66d8e7e65463ea8e8ad7f85f502f4
214,54.0,1.22886945,73.0,0.89853097,52.0,0.809106989,"[54.0, 1.22886945, 73.0, 0.8985309699999999, 52.0, 0.809106989]",7cce25cc8c1042b1b4f135bcacfdad82
215,74.0,1.48138763,32.0,1.03931985,95.0,0.86404025,"[74.0, 1.48138763, 32.0, 1.03931985, 95.0, 0.8640402500000001]",1f05b78c26884eb7821345484d4e4b7a
216,80.0,0.46984297,11.0,0.32385129,60.0,0.087961748,"[80.0, 0.46984297, 11.0, 0.32385129, 60.0, 0.087961748]",14b9c6bc67a04089b2441d6f95439b32
217,91.0,1.12278429,67.0,1.0242137,29.0,0.84931598,"[91.0, 1.12278429, 67.0, 1.0242137, 29.0, 0.84931598]",3dbf68e5ac6f45549bba213fcd71c913
218,33.0,0.37623286,15.0,0.24383923,11.0,0.10833439,"[33.0, 0.37623286, 15.0, 0.24383923, 11.0, 0.10833439]",9ce1a6a0bb3c4cc49bc6414788b80c49
219,19.0,0.93537551,3.0,0.89426115,41.0,0.729073663,"[19.0, 0.9353755100000001, 3.0, 0.89426115, 41.0, 0.7290736630000001]",a5806385db1845cc996f66a99cc19dab
220,25.0,0.619183,3.0,0.54240882,29.0,0.51150155,"[25.0, 0.619183, 3.0, 0.54240882, 29.0, 0.51150155]",3330f8a7835346a2a91f9393ae21efee
221,67.0,33.348617324,72.0,14.541515629,35.0,7.490175257,"[67.0, 33.348617324, 72.0, 14.541515629000004, 35.0, 7.490175257]",13b55ed4834e4814bb33a4c87001063d
222,90.0,2.42438751,68.0,0.17934071,2.0,0.16140051,"[90.0, 2.42438751, 68.0, 0.17934071, 2.0, 0.16140051]",06bde59ab81a46978f3d8724b33e17fd
223,73.0,1.33466554,87.0,0.53501886,23.0,0.30437243,"[73.0, 1.33466554, 87.0, 0.53501886, 23.0, 0.30437243]",3ee982f64a8042afb993d9944d2a46b0
224,98.0,0.93293975,21.0,0.58472675,45.0,0.558558142,"[98.0, 0.9329397500000001, 21.0, 0.58472675, 45.0, 0.558558142]",26fa41ec95e34398b87445aaee81fcfc
225,45.0,0.62235165,20.0,0.21513109,1.0,0.073346734,"[45.0, 0.62235165, 20.0, 0.21513109, 1.0, 0.073346734]",8eaf5c43f2f84c1180f45ba424d6f8e6
226,67.0,0.96943145,6.0,0.34895959,61.0,0.31017792,"[67.0, 0.96943145, 6.0, 0.34895959, 61.0, 0.31017792]",461f92b955924604832a92b6bc14ac1d
227,41.0,0.71023864,16.0,0.29705441,73.0,0.280911,"[41.0, 0.71023864, 16.0, 0.29705441, 73.0, 0.280911]",ebf9ead296e34490a20f4473e52b29a8
228,58.0,0.71836567,41.0,0.19254345,-1.0,-1.0,"[58.0, 0.71836567, 41.0, 0.19254345, -1, -1]",dbf810042a6744058d518dda7643b02b
229,74.0,0.68949413,14.0,0.60250372,94.0,0.24237581,"[74.0, 0.68949413, 14.0, 0.60250372, 94.0, 0.24237581]",e5afebc113744498a6e1868e82235005
230,65.0,0.36342168,49.0,0.16373426,90.0,0.157803,"[65.0, 0.36342168, 49.0, 0.16373426, 90.0, 0.157803]",78cca1d506f54a72a270c165ea945228
231,41.0,1.928434106,32.0,1.803275908,63.0,1.292957844,"[41.0, 1.9284341059999996, 32.0, 1.803275908, 63.0, 1.292957844]",6d3aeebadc6a403a814b2ceafd79862b
232,29.0,1.68529483,51.0,0.916080926,37.0,0.53094774,"[29.0, 1.6852948300000001, 51.0, 0.916080926, 37.0, 0.53094774]",3409d2ee250545558ea03bfdfd8da22e
233,55.0,0.77199036,73.0,0.63038409,65.0,0.41326076,"[55.0, 0.77199036, 73.0, 0.63038409, 65.0, 0.41326076]",8d525762ada04f7abea2bbbaece94be5
234,35.0,8.04741789,67.0,0.897707314,41.0,0.697409629,"[35.0, 8.047417889999998, 67.0, 0.897707314, 41.0, 0.697409629]",0dc4c381bda94701a967703ccec5c676
235,35.0,2.62719201,32.0,0.29643872,95.0,0.22697222,"[35.0, 2.62719201, 32.0, 0.29643872, 95.0, 0.22697222]",9d2599d9131d46889d164a61924ffb2b
236,50.0,0.45352596,67.0,0.42710596,54.0,0.065479189,"[50.0, 0.45352596, 67.0, 0.42710596, 54.0, 0.065479189]",7693fdce26574c7dad24fd03fb4164af
237,88.0,0.785202237,35.0,0.69811481,16.0,0.63344312,"[88.0, 0.785202237, 35.0, 0.6981148100000001, 16.0, 0.63344312]",f8c639fbd3dc4ecd8c95bf2265943ce8
238,73.0,1.00445989,4.0,0.32403175,74.0,0.22868341,"[73.0, 1.00445989, 4.0, 0.32403174999999995, 74.0, 0.22868341]",6877d790e8e04303916865c406ec5202
239,42.0,0.79968569,0.0,0.32574241,10.0,0.25943932,"[42.0, 0.79968569, 0.0, 0.32574241, 10.0, 0.25943932]",fd17b2c99949412999f878ca3e777c98
240,90.0,0.928387974,54.0,0.67796293,60.0,0.661711721,"[90.0, 0.9283879740000001, 54.0, 0.67796293, 60.0, 0.661711721]",20e96c85343545ef923d11b7038920dc
241,54.0,4.7047991,80.0,2.223729924,47.0,0.92390333,"[54.0, 4.704799100000001, 80.0, 2.2237299239999997, 47.0, 0.92390333]",207c8c62bcaa4033885a24a8a5a10d51
242,33.0,1.10939974,60.0,1.013334128,63.0,0.70136494,"[33.0, 1.10939974, 60.0, 1.013334128, 63.0, 0.7013649399999999]",85277e26b7834849bc653e940c3658f0
243,41.0,0.6988247,50.0,0.39913929,51.0,0.38152659,"[41.0, 0.6988247, 50.0, 0.39913929, 51.0, 0.38152659]",949bc8e496c140d9b9f4000c979c5195
244,76.0,0.46025005,54.0,0.42982003,94.0,0.35300139,"[76.0, 0.46025005, 54.0, 0.42982003, 94.0, 0.35300139]",34df5c19a4044e9791978f8ed867a350
245,94.0,0.87624997,41.0,0.56942582,50.0,0.22644342,"[94.0, 0.87624997, 41.0, 0.56942582, 50.0, 0.22644342]",3f7d362aac0a4304b31cd37f54f41774
246,91.0,0.31689206,33.0,0.086105332,90.0,0.074390203,"[91.0, 0.31689206, 33.0, 0.086105332, 90.0, 0.074390203]",b9389146aa5043dcbf5d7b4ce903be9d
247,56.0,1.08948172,63.0,0.98447758,29.0,0.85169393,"[56.0, 1.08948172, 63.0, 0.9844775800000001, 29.0, 0.85169393]",3610651286574769b899efd7204265f9
248,54.0,2.52421507,85.0,0.93067619,61.0,0.73547095,"[54.0, 2.5242150699999995, 85.0, 0.93067619, 61.0, 0.73547095]",168b649125b54d6c84f9f5fc1f4033a1
249,54.0,27.143796005,79.0,4.664090177,68.0,4.201413783,"[54.0, 27.143796005, 79.0, 4.664090176999999, 68.0, 4.2014137830000005]",e3529e64e70643b6889353db79eeea3e
250,79.0,2.04270373,54.0,1.001069158,82.0,0.85857147,"[79.0, 2.04270373, 54.0, 1.001069158, 82.0, 0.85857147]",fba0925c233d4f8093de3bb6cbcd9641
251,75.0,0.24686006,31.0,0.15570681,16.0,0.12481429,"[75.0, 0.24686006, 31.0, 0.15570681, 16.0, 0.12481429]",e95dd549a9624dcb941cd371b50d0660
252,99.0,0.27709988,69.0,0.20564401,97.0,0.15137815,"[99.0, 0.27709988, 69.0, 0.20564401, 97.0, 0.15137815]",743ac7cd6dc54081bc061874526c96a6
253,79.0,3.394189,54.0,1.29698902,58.0,0.547109651,"[79.0, 3.3941890000000003, 54.0, 1.29698902, 58.0, 0.547109651]",05f3a4c6c4644d9a8b76bc7295058f59
254,79.0,2.2883676,54.0,0.62930111,55.0,0.5803991,"[79.0, 2.2883676, 54.0, 0.62930111, 55.0, 0.5803991]",ea4326220b3042e2bb38ea35514f7321
255,79.0,5.693335247,29.0,3.355504994,54.0,2.274861011,"[79.0, 5.693335246999999, 29.0, 3.355504994, 54.0, 2.274861011]",8e7a93e0afa442e0bf63a3cb9824562e
256,79.0,0.57181972,48.0,0.24571446,25.0,0.090128116,"[79.0, 0.57181972, 48.0, 0.24571446, 25.0, 0.090128116]",a726bec943b145e5a546576a761113a4
257,54.0,3.732229951,79.0,2.695483526,80.0,0.701045841,"[54.0, 3.732229951, 79.0, 2.695483526, 80.0, 0.7010458409999998]",8edea83e5da54eccb2be640f91fe8cac
258,54.0,4.347658476,15.0,1.4387151,2.0,1.067159702,"[54.0, 4.347658475999999, 15.0, 1.4387151, 2.0, 1.067159702]",986a00b486d9421c872bb527f015cf42
259,29.0,0.95915854,73.0,0.70919513,54.0,0.573087875,"[29.0, 0.95915854, 73.0, 0.70919513, 54.0, 0.573087875]",df478629d3604135b5f9b3af12c2bdc5
260,5.0,1.27830941,73.0,0.55332275,50.0,0.4023748,"[5.0, 1.2783094099999999, 73.0, 0.55332275, 50.0, 0.4023748]",d05f87318d6e45cc8bd46b438feeb1f3
261,69.0,0.54312438,8.0,0.403602085,73.0,0.32196075,"[69.0, 0.54312438, 8.0, 0.403602085, 73.0, 0.32196075]",df6914127acf484a8addf256396d6857
262,54.0,1.79313195,14.0,0.90100002,89.0,0.087382779,"[54.0, 1.7931319499999998, 14.0, 0.90100002, 89.0, 0.087382779]",492b93194165486fa23fc28ee74d23fa
263,54.0,0.60414171,19.0,0.50614905,80.0,0.30449796,"[54.0, 0.60414171, 19.0, 0.50614905, 80.0, 0.30449796]",69aa95978e334eb7ab05d77a816ccc43
264,73.0,0.714515991,79.0,0.67953312,91.0,0.617566462,"[73.0, 0.7145159910000001, 79.0, 0.6795331200000001, 91.0, 0.617566462]",d8294027cc374787bf0cd8e25ed6d202
265,67.0,0.77180201,17.0,0.10828194,81.0,0.057647943,"[67.0, 0.77180201, 17.0, 0.10828194, 81.0, 0.057647943]",3b5073c40a864266a7cddfb0f8cf1bf0
266,33.0,2.01628254,54.0,0.8965196,21.0,0.89000005,"[33.0, 2.0162825399999997, 54.0, 0.8965196, 21.0, 0.89000005]",11d6b38f060c41878f49d96fd62333d0
267,50.0,0.69592017,73.0,0.16887952,82.0,0.063290663,"[50.0, 0.69592017, 73.0, 0.16887952, 82.0, 0.063290663]",5674ab12bbde45ecb36fe4709e021245
268,80.0,0.914323386,54.0,0.90386116,79.0,0.61129117,"[80.0, 0.914323386, 54.0, 0.9038611599999999, 79.0, 0.61129117]",43da54406c50437890635d06acfba548
269,80.0,0.34863087,16.0,0.30124667,54.0,0.29936093,"[80.0, 0.34863087000000004, 16.0, 0.30124667, 54.0, 0.29936093]",61e38cc0afbf49b78780fba866f30dfe
270,79.0,1.56978974,48.0,0.66255611,67.0,0.53851932,"[79.0, 1.56978974, 48.0, 0.66255611, 67.0, 0.53851932]",dcc628d262024b6e8f16ed1765f1d227
271,79.0,0.78434885,16.0,0.73558547,97.0,0.71884596,"[79.0, 0.78434885, 16.0, 0.73558547, 97.0, 0.71884596]",2d1cc2222b1642fcb8b78ed9f0155b6e
272,54.0,0.54056196,32.0,0.39136809,80.0,0.28600335,"[54.0, 0.54056196, 32.0, 0.39136809, 80.0, 0.28600335]",0df3ee22ebc948a3bbef05a5271d31c2
273,91.0,0.81718087,54.0,0.74437284,60.0,0.41761127,"[91.0, 0.81718087, 54.0, 0.74437284, 60.0, 0.41761127]",a499210dce5d43d28104c5599ff73c1f
274,37.0,0.74047768,79.0,0.73093575,58.0,0.6247122,"[37.0, 0.74047768, 79.0, 0.73093575, 58.0, 0.6247122]",028a5758885346b5a44c1b05909801d7
275,54.0,0.39092395,19.0,0.26131809,94.0,0.074805528,"[54.0, 0.39092395, 19.0, 0.26131809, 94.0, 0.074805528]",b7490905c63a48439badc75fd167a9c4
276,54.0,0.90698888,94.0,0.455372747,4.0,0.32608542,"[54.0, 0.90698888, 94.0, 0.455372747, 4.0, 0.32608542]",8ab1e480cc9b40fcb06129f52f8f4d5d
277,73.0,0.324965,79.0,0.30288827,18.0,0.23794927,"[73.0, 0.324965, 79.0, 0.30288827, 18.0, 0.23794927]",f49e852ed58e434a916fa32e5a63090c
278,54.0,1.4484132,95.0,0.80611184,79.0,0.58161438,"[54.0, 1.4484132, 95.0, 0.80611184, 79.0, 0.58161438]",f9c65e0f8b32445f8b6657825f1f4dfd
279,79.0,4.9577017,54.0,2.46136234,61.0,0.69139576,"[79.0, 4.9577017, 54.0, 2.46136234, 61.0, 0.69139576]",ed7e3b6b02de4e0da9e7d0860166b902
280,37.0,0.58067055,79.0,0.40711212,31.0,0.39449507,"[37.0, 0.58067055, 79.0, 0.40711212, 31.0, 0.39449507]",432d76c451cf45cbb5db833fdd86bd37
281,54.0,1.30542335,79.0,0.30644691,18.0,0.3063415,"[54.0, 1.3054233499999999, 79.0, 0.30644691, 18.0, 0.3063415]",f7a8cb8754d94671ab468264ea078721
282,58.0,0.79918653,83.0,0.082301177,70.0,0.042050302,"[58.0, 0.79918653, 83.0, 0.082301177, 70.0, 0.042050302]",60bfb575b826434b84eeaf578854696c
283,50.0,0.46946517,8.0,0.27826291,24.0,0.10199397,"[50.0, 0.46946517, 8.0, 0.27826291, 24.0, 0.10199397]",3c651e34be1047569732bc671b256f5f
284,18.0,0.28416058,47.0,0.22605745,50.0,0.19098939,"[18.0, 0.28416058, 47.0, 0.22605745, 50.0, 0.19098939]",5992da509a264032ba3dccf5951b56c5
285,47.0,0.55516112,54.0,0.50135022,11.0,0.41934264,"[47.0, 0.55516112, 54.0, 0.50135022, 11.0, 0.41934264]",ae3a7d07ddaf45be900f81dfccffad31
286,50.0,0.95500004,51.0,0.91761884,96.0,0.79530159,"[50.0, 0.95500004, 51.0, 0.91761884, 96.0, 0.79530159]",3bae570ec5244e3e95625da04d57f7a4
287,54.0,0.63308027,43.0,0.52345455,91.0,0.420608774,"[54.0, 0.63308027, 43.0, 0.52345455, 91.0, 0.420608774]",3e6b39b4c7694ed788b14d0b9438de4e
288,54.0,1.5063366,73.0,0.45981978,50.0,0.21148123,"[54.0, 1.5063366, 73.0, 0.45981978, 50.0, 0.21148123]",f350be0d71e5468799278256cfd160be
289,54.0,0.8562547,79.0,0.69383384,56.0,0.35292104,"[54.0, 0.8562547, 79.0, 0.69383384, 56.0, 0.35292104]",5e1b1da3ee2a4a81967ed3b055a968c8
290,54.0,0.75417447,19.0,0.641370492,79.0,0.40442407,"[54.0, 0.75417447, 19.0, 0.6413704920000001, 79.0, 0.40442407]",9a77a265d3474b21884549911edea162
291,54.0,1.27797824,80.0,0.669373207,10.0,0.48468685,"[54.0, 1.27797824, 80.0, 0.669373207, 10.0, 0.48468685]",790037c6363245b78aa0587b2611f62f
292,79.0,0.49333712,73.0,0.48738754,80.0,0.37097096,"[79.0, 0.49333712, 73.0, 0.48738754, 80.0, 0.37097096]",1e74d18cf7004d5a90ab408e5112ae76
293,54.0,0.3717404,79.0,0.35867193,73.0,0.1331428,"[54.0, 0.3717404, 79.0, 0.35867193, 73.0, 0.1331428]",f6d0846647f24f5dbc36e7555046c046
294,97.0,0.99570713,79.0,0.374950779,41.0,0.20193684,"[97.0, 0.99570713, 79.0, 0.37495077899999996, 41.0, 0.20193684]",3cc5c8daa33c4888874b5b94c0f98810
295,80.0,0.49458817,54.0,0.33680835,0.0,0.082433328,"[80.0, 0.49458817, 54.0, 0.33680835, 0.0, 0.082433328]",bdcdf938f015413fb3cb981836ca3dab
296,89.0,0.47077221,32.0,0.3403905,14.0,0.24466361,"[89.0, 0.47077221, 32.0, 0.3403905, 14.0, 0.24466361]",bb17560d790f4caba16a9611760245a7
297,47.0,0.44459704,3.0,0.38446456,5.0,0.29484814,"[47.0, 0.44459704, 3.0, 0.38446456, 5.0, 0.29484814]",9737fe2d5029412a94b0908328f9ed51
298,36.0,0.19401155,26.0,0.17750627,11.0,0.16007578,"[36.0, 0.19401155, 26.0, 0.17750627, 11.0, 0.16007578]",3145ba74baa44be6a7a1e81de0ba3449
299,67.0,5.06900202,15.0,1.28554225,6.0,0.754334694,"[67.0, 5.06900202, 15.0, 1.28554225, 6.0, 0.754334694]",f549670482b7405bbb9f3bd6d25ce2cc
300,29.0,0.50177604,79.0,0.14891078,28.0,0.074534126,"[29.0, 0.50177604, 79.0, 0.14891078, 28.0, 0.074534126]",b5f87a9a57e34a3da7cc5c7327142f33
301,35.0,1.37752228,67.0,0.87571034,29.0,0.23375183,"[35.0, 1.37752228, 67.0, 0.87571034, 29.0, 0.23375183]",47e48174d0854928908e62ca34b026bf
302,65.0,0.47647178,74.0,0.4658812,-1.0,-1.0,"[65.0, 0.47647178, 74.0, 0.4658812, -1, -1]",955e264400f341c793240b34cdd14101
